timestamp,total_packets,total_loopback,total_multicast,total_udp,total_tcp,total_options,total_fragment,total_fin,total_syn,total_intensity,input_packets,input_udp,input_tcp,input_options,input_fragment,input_fin,input_syn,input_intensity,output_packets,output_udp,output_tcp,output_options,output_fragment,output_fin,output_syn,output_intensity,is_anomaly
2025-11-22T19:54:28.813550,400,0,0,0,200,0,200,0,0,198.5131289476265,116,0,116,0,116,0,0,57.5688073948117,84,0,84,0,84,0,0,41.68775707900158,1
2025-11-22T19:54:30.828599,400,0,0,0,200,0,200,2,0,198.6526086953948,116,0,116,0,116,2,0,57.60925652166448,84,0,84,0,84,0,0,41.7170478260329,1
2025-11-22T19:54:32.842586,400,0,0,0,200,0,200,0,0,198.7978436689621,119,0,119,0,119,0,0,59.14235849151621,81,0,81,0,81,0,0,40.25656334296482,1
2025-11-22T19:54:34.859563,400,0,0,0,200,0,200,0,0,198.50951175713263,117,0,117,0,117,0,0,58.0640321889613,83,0,83,0,83,0,0,41.19072368960502,1
2025-11-22T19:54:36.876576,400,0,0,0,200,0,200,0,0,198.46156121005933,118,0,118,0,118,0,0,58.54616055696751,82,0,82,0,82,0,0,40.684620048062165,1
2025-11-22T19:54:38.892517,400,0,0,0,200,0,200,0,0,198.57656864533277,116,0,116,0,116,0,0,57.5872049071465,84,0,84,0,84,0,0,41.70107941551988,1
2025-11-22T19:54:40.908598,400,0,0,0,200,0,200,0,0,198.56493499884127,115,0,115,0,115,0,0,57.08741881216688,85,0,85,0,85,0,0,42.19504868725378,1
2025-11-22T19:54:42.926564,400,0,0,0,200,0,200,0,0,198.46097429988905,115,0,115,0,115,0,0,57.0575301112181,85,0,85,0,85,0,0,42.17295703872642,1
2025-11-22T19:54:44.940584,398,0,0,0,199,0,199,0,0,197.7854102108951,117,0,117,0,117,0,0,58.14294722280081,82,0,82,0,82,0,0,40.74975788264672,1
2025-11-22T19:54:46.958520,400,0,0,0,200,0,200,0,0,198.42402942366823,114,0,114,0,114,0,0,56.55084838574545,86,0,86,0,86,0,0,42.66116632608867,1
2025-11-22T19:54:48.973537,400,0,0,0,200,0,200,0,0,198.6972629114548,118,0,118,0,118,0,0,58.61569255887916,82,0,82,0,82,0,0,40.73293889684823,1
2025-11-22T19:54:50.988547,402,0,0,0,201,0,201,0,0,199.62842745585223,116,0,116,0,116,0,0,57.60422284795737,85,0,85,0,85,0,0,42.20999087996877,1
2025-11-22T19:54:53.002537,400,0,0,0,200,0,200,0,0,198.76044361499328,114,0,114,0,114,0,0,56.64672643027309,86,0,86,0,86,0,0,42.73349537722356,1
2025-11-22T19:54:55.018576,400,0,0,0,200,0,200,0,0,198.56629806267495,115,0,115,0,115,0,0,57.08781069301906,85,0,85,0,85,0,0,42.19533833831844,1
2025-11-22T19:54:57.032571,400,0,2,0,200,0,200,0,0,198.7384058416517,108,0,108,0,108,0,0,53.65936957724596,92,0,92,0,92,0,0,45.709833343579895,1
2025-11-22T19:54:59.046572,400,0,2,0,200,0,200,0,0,198.8004113173412,114,0,114,0,114,0,0,56.65811722544224,86,0,86,0,86,0,0,42.74208843322835,1
2025-11-22T19:55:01.062514,400,0,0,0,200,0,198,0,0,198.5636659562321,115,0,115,0,113,0,0,57.08705396241672,85,0,85,0,85,0,0,42.19477901569931,1
2025-11-22T19:55:03.077535,374,0,1,0,187,0,187,0,0,185.73104058160143,104,0,104,0,104,0,0,51.647134279375805,83,0,83,0,83,0,0,41.218386011424926,1
2025-11-22T19:55:05.091567,400,0,0,0,200,0,200,0,0,198.73235572692911,115,0,115,0,115,0,0,57.13555227149213,85,0,85,0,85,0,0,42.23062559197244,1
2025-11-22T19:55:07.105574,400,0,0,0,200,0,200,0,0,198.75992557705328,112,0,112,0,112,0,0,55.65277916157492,88,0,88,0,88,0,0,43.72718362695172,1
2025-11-22T19:55:09.119549,400,0,0,0,200,0,200,0,0,198.7707107421645,113,0,113,0,113,0,0,56.15272578466148,87,0,87,0,87,0,0,43.23262958642079,1
2025-11-22T19:55:11.134537,400,0,0,0,200,0,200,0,0,198.64075446758343,112,0,112,0,112,0,0,55.61941125092336,88,0,88,0,88,0,0,43.70096598286836,1
2025-11-22T19:55:13.148559,400,0,0,0,200,0,200,0,0,198.79181348953995,111,0,111,0,111,0,0,55.16472824334734,89,0,89,0,89,0,0,44.23117850142264,1
2025-11-22T19:55:15.164562,400,0,0,0,200,0,200,0,0,198.64562299708183,114,0,114,0,114,0,0,56.61400255416833,86,0,86,0,86,0,0,42.7088089443726,1
2025-11-22T19:55:17.180558,400,0,0,0,200,0,200,0,0,198.5919177432616,114,0,114,0,114,0,0,56.59869655682956,86,0,86,0,86,0,0,42.69726231480124,1
2025-11-22T19:55:19.199585,400,0,0,0,200,0,200,0,0,198.2462340849389,110,0,110,0,110,0,0,54.51771437335819,90,0,90,0,90,0,0,44.60540266911124,1
2025-11-22T19:55:21.214570,400,0,0,0,200,0,200,0,0,198.71792639560027,85,0,85,0,85,0,0,42.22755935906506,115,0,115,0,115,0,0,57.13140383873508,1
2025-11-22T19:55:23.231597,400,0,0,0,200,0,200,0,0,198.444072776478,115,0,115,0,115,0,0,57.05267092323742,85,0,85,0,85,0,0,42.169365465001576,1
2025-11-22T19:55:25.248548,400,0,0,0,200,0,200,0,0,198.52083353301123,115,0,115,0,115,0,0,57.07473964074072,85,0,85,0,85,0,0,42.18567712576488,1
2025-11-22T19:55:27.266551,400,0,0,0,200,0,200,0,0,198.46341586901417,117,0,117,0,117,0,0,58.050549141686645,83,0,83,0,83,0,0,41.18115879282044,1
2025-11-22T19:55:29.280548,400,0,0,0,200,0,200,0,0,198.7281420514209,117,0,117,0,117,0,0,58.1279815500406,83,0,83,0,83,0,0,41.23608947566983,1
2025-11-22T19:55:31.296688,400,0,0,0,200,0,200,0,0,198.68587394427647,116,0,116,0,116,0,0,57.6189034438402,84,0,84,0,84,0,0,41.72403352829807,1
2025-11-22T19:55:33.311545,400,0,0,0,200,0,200,0,0,198.6812151976324,117,0,117,0,117,0,0,58.11425544530747,83,0,83,0,83,0,0,41.22635215350872,1
2025-11-22T19:55:35.326609,400,0,0,0,200,0,200,0,0,198.6774271859032,115,0,115,0,115,0,0,57.11976031594716,85,0,85,0,85,0,0,42.21895327700442,1
2025-11-22T19:55:37.340569,400,0,0,0,200,0,200,0,0,198.737605416226,116,0,116,0,116,0,0,57.63390557070553,84,0,84,0,84,0,0,41.73489713740745,1
2025-11-22T19:55:39.353572,400,0,0,0,200,0,200,0,0,198.85802416822244,113,0,113,0,113,0,0,56.17739182752284,87,0,87,0,87,0,0,43.25162025658838,1
2025-11-22T19:55:41.374556,400,0,0,0,200,0,200,0,0,198.04502553587565,113,0,113,0,113,0,0,55.94771971388487,87,0,87,0,87,0,0,43.07479305405296,1
2025-11-22T19:55:43.391555,400,0,0,0,200,0,200,0,0,198.5362914863854,117,0,117,0,117,0,0,58.07186525976773,83,0,83,0,83,0,0,41.19628048342497,1
2025-11-22T19:55:45.408569,400,0,0,0,200,0,200,0,0,198.4592370661296,114,0,114,0,114,0,0,56.56088256384693,86,0,86,0,86,0,0,42.66873596921786,1
2025-11-22T19:55:47.424535,400,0,0,0,200,0,200,0,0,198.56601604793264,115,0,115,0,115,0,0,57.08772961378064,85,0,85,0,85,0,0,42.195278410185686,1
2025-11-22T19:55:49.439582,400,0,0,0,200,0,200,0,0,198.6501624690416,117,0,117,0,117,0,0,58.10517252219467,83,0,83,0,83,0,0,41.21990871232613,1
2025-11-22T19:55:51.455575,400,0,0,0,200,0,200,0,0,198.6167210703974,117,0,117,0,117,0,0,58.09539091309124,83,0,83,0,83,0,0,41.21296962210746,1
2025-11-22T19:55:53.470548,400,0,0,0,200,0,200,0,0,198.7007222157741,112,0,112,0,112,0,0,55.63620222041675,88,0,88,0,88,0,0,43.71415888747031,1
2025-11-22T19:55:55.486556,400,0,0,0,200,0,200,0,0,198.62074190882765,111,0,111,0,111,0,0,55.11725587969968,89,0,89,0,89,0,0,44.19311507471416,1
2025-11-22T19:55:57.501536,400,0,0,0,200,0,200,0,0,198.66255887154205,115,0,115,0,115,0,0,57.11548567556834,85,0,85,0,85,0,0,42.215793760202686,1
2025-11-22T19:55:59.515578,400,0,0,0,200,0,200,0,0,198.7554752714505,116,0,116,0,116,0,0,57.63908782872064,84,0,84,0,84,0,0,41.738649807004606,1
2025-11-22T19:56:01.528627,400,0,0,0,200,0,200,0,0,198.85206104420104,117,0,117,0,117,0,0,58.16422785542881,83,0,83,0,83,0,0,41.26180266667173,1
2025-11-22T19:56:03.543531,400,0,0,0,200,0,200,0,0,198.74782309550991,115,0,115,0,115,0,0,57.1399991399591,85,0,85,0,85,0,0,42.233912407795856,1
2025-11-22T19:56:05.555501,400,0,1,0,200,0,200,0,0,198.93038794779807,112,0,112,0,112,0,0,55.70050862538346,88,0,88,0,88,0,0,43.76468534851558,1
2025-11-22T19:56:07.568618,400,0,0,0,200,0,200,0,0,198.82764660639225,116,0,116,0,116,0,0,57.66001751585375,84,0,84,0,84,0,0,41.753805787342365,1
2025-11-22T19:56:09.583543,400,0,0,0,200,0,200,0,0,198.72661199001223,117,0,117,0,117,0,0,58.12753400707859,83,0,83,0,83,0,0,41.23577198792755,1
2025-11-22T19:56:11.598556,400,0,1,0,200,0,200,0,0,198.63518064711823,113,0,113,0,113,0,0,56.11443853281091,87,0,87,0,87,0,0,43.20315179074822,1
2025-11-22T19:56:13.612620,400,0,0,0,200,0,200,0,0,198.7380056281329,112,0,112,0,112,0,0,55.64664157587721,88,0,88,0,88,0,0,43.72236123818924,1
2025-11-22T19:56:15.637594,400,0,1,0,186,0,186,0,0,197.81749168952027,105,0,105,0,105,0,0,51.92709156849907,81,0,81,0,81,0,0,40.05804206712785,1
2025-11-22T19:56:17.651547,400,0,0,54,146,0,170,0,2,198.76293965382732,81,0,81,0,81,0,0,40.24949527990004,65,0,65,0,65,0,2,32.29897769374694,1
2025-11-22T19:56:19.666575,400,0,0,13,187,0,187,0,6,198.6293484610301,101,0,101,0,101,0,4,50.1539104864101,86,0,86,0,86,0,2,42.70530991912148,1
2025-11-22T19:56:21.680589,400,0,0,0,200,0,200,0,0,198.7326852956764,117,0,117,0,117,0,0,58.129310448985336,83,0,83,0,83,0,0,41.237032198852845,1
2025-11-22T19:56:23.694550,400,0,0,0,200,0,200,0,0,198.7773519719012,113,0,113,0,113,0,0,56.15460193206208,87,0,87,0,87,0,0,43.2340740538885,1
2025-11-22T19:56:25.710624,400,0,0,0,200,0,200,0,0,198.55739148393025,116,0,116,0,116,0,0,57.58164353033976,84,0,84,0,84,0,0,41.69705221162535,1
2025-11-22T19:56:27.731573,400,0,0,0,200,0,200,0,0,198.1339955271918,115,0,115,0,115,0,0,56.96352371406764,85,0,85,0,85,0,0,42.10347404952825,1
2025-11-22T19:56:29.746572,400,0,0,0,200,0,200,0,0,198.62920736399693,116,0,116,0,116,0,0,57.60247013555911,84,0,84,0,84,0,0,41.71213354643936,1
2025-11-22T19:56:31.760557,400,0,0,0,200,0,200,0,0,198.7436087640811,119,0,119,0,119,0,0,59.12622360731413,81,0,81,0,81,0,0,40.24558077472642,1
2025-11-22T19:56:33.777937,400,0,0,0,200,0,200,0,0,198.47710385446635,112,0,112,0,112,0,0,55.57358907925058,88,0,88,0,88,0,0,43.6649628479826,1
2025-11-22T19:56:35.794577,400,0,0,0,200,0,200,0,0,198.47102268102896,112,0,112,0,112,0,0,55.57188635068812,88,0,88,0,88,0,0,43.66362498982637,1
2025-11-22T19:56:37.808572,400,0,0,0,200,0,200,0,0,198.79308545006677,114,0,114,0,114,0,0,56.65602935326903,86,0,86,0,86,0,0,42.74051337176435,1
2025-11-22T19:56:39.826551,400,0,0,0,200,0,200,0,0,198.33885515373515,112,0,112,0,112,0,0,55.534879443045845,88,0,88,0,88,0,0,43.63454813382174,1
2025-11-22T19:56:41.841659,400,0,0,0,200,0,200,0,0,198.6510092328845,114,0,114,0,114,0,0,56.61553763137208,86,0,86,0,86,0,0,42.70996698507017,1
2025-11-22T19:56:43.855551,400,0,0,0,200,0,200,0,0,198.7437500236921,116,0,116,0,116,0,0,57.63568750687071,84,0,84,0,84,0,0,41.73618750497534,1
2025-11-22T19:56:45.869592,400,0,0,0,200,0,200,0,0,198.72649429395676,113,0,113,0,113,0,0,56.14023463804278,87,0,87,0,87,0,0,43.22301250893559,1
2025-11-22T19:56:47.883559,400,0,0,0,200,0,200,0,0,198.73995962706027,116,0,116,0,116,0,0,57.63458829184748,84,0,84,0,84,0,0,41.73539152168266,1
2025-11-22T19:56:49.897600,400,0,0,0,200,0,200,0,0,198.77334834056543,113,0,113,0,113,0,0,56.15347090620973,87,0,87,0,87,0,0,43.23320326407298,1
2025-11-22T19:56:51.912557,400,0,0,0,200,0,200,0,0,198.74330270227944,113,0,113,0,113,0,0,56.14498301339395,87,0,87,0,87,0,0,43.22666833774578,1
2025-11-22T19:56:53.927529,400,0,0,0,200,0,200,0,0,198.64047224130744,112,0,112,0,112,0,0,55.61933222756609,88,0,88,0,88,0,0,43.70090389308764,1
2025-11-22T19:56:55.941554,400,0,0,0,200,0,200,0,0,198.729860456169,112,0,112,0,112,0,0,55.64436092772732,88,0,88,0,88,0,0,43.720569300357184,1
2025-11-22T19:56:57.955537,400,0,0,0,200,0,200,0,0,198.76235095977395,113,0,113,0,113,0,0,56.15036414613613,87,0,87,0,87,0,0,43.23081133375083,1
2025-11-22T19:56:59.968626,400,0,0,0,200,0,200,0,0,198.82274558861417,113,0,113,0,113,0,0,56.16742562878351,87,0,87,0,87,0,0,43.24394716552358,1
2025-11-22T19:57:01.982558,400,0,0,0,200,0,200,0,0,198.8046516158343,113,0,113,0,113,0,0,56.16231408147319,87,0,87,0,87,0,0,43.24001172644396,1
2025-11-22T19:57:03.999595,400,0,0,0,200,0,200,0,0,198.42804246402423,118,0,118,0,118,0,0,58.536272526887146,82,0,82,0,82,0,0,40.67774870512496,1
2025-11-22T19:57:06.014860,400,0,0,0,200,0,200,0,0,198.6821328122687,111,0,111,0,111,0,0,55.13429185540456,89,0,89,0,89,0,0,44.20677455072979,1
2025-11-22T19:57:08.027580,400,0,0,0,200,0,200,1,0,198.8654962553032,109,0,109,0,109,0,0,54.19084772957012,91,0,91,0,91,1,0,45.24190039808147,1
2025-11-22T19:57:10.041547,400,0,1,0,200,0,197,1,0,198.80295547473088,116,0,116,0,113,1,0,57.65285708767196,84,0,84,0,84,0,0,41.748620649693486,1
2025-11-22T19:57:12.056552,400,0,0,0,200,0,200,0,0,198.6578306493696,92,0,92,0,92,0,0,45.691301049355005,108,0,108,0,108,0,0,53.63761427532979,1
2025-11-22T19:57:14.071561,400,0,0,0,200,0,200,0,0,198.7419842929872,95,0,95,0,95,0,0,47.20122126958446,105,0,105,0,105,0,0,52.16977087690913,1
2025-11-22T19:57:16.085598,400,0,0,0,200,0,200,0,0,198.77365449491384,119,0,119,0,119,0,0,59.13516221223687,81,0,81,0,81,0,0,40.25166503522005,1
2025-11-22T19:57:18.097563,400,0,0,0,200,0,196,12,0,198.9381013673632,104,0,104,0,100,6,0,51.72390635551442,80,0,80,0,80,6,0,39.78762027347263,1
2025-11-22T19:57:20.111563,400,0,0,0,200,0,200,0,0,198.76484704651347,118,0,118,0,118,0,0,58.635629878721474,82,0,82,0,82,0,0,40.74679364453527,1
2025-11-22T19:57:22.125537,400,0,0,0,200,0,200,0,0,198.80283768822895,120,0,120,0,120,0,0,59.64085130646869,80,0,80,0,80,0,0,39.7605675376458,1
2025-11-22T19:57:24.141560,400,0,2,0,200,0,200,0,0,198.5636894568737,116,0,116,0,116,0,0,57.58346994249337,84,0,84,0,84,0,0,41.69837478594348,1
2025-11-22T19:57:26.157578,402,0,8,0,201,0,201,8,0,199.60531493138396,113,0,113,0,113,3,0,56.10796165981688,88,0,88,0,88,5,0,43.69469580587509,1
2025-11-22T19:57:28.171537,400,0,0,0,200,0,196,2,0,198.732967784044,123,0,123,0,119,2,0,61.11038759359353,77,0,77,0,77,0,0,38.25609629842847,1
2025-11-22T19:57:30.184537,400,0,0,0,200,0,200,0,0,198.8303328436413,116,0,116,0,116,0,0,57.66079652465597,84,0,84,0,84,0,0,41.75436989716467,1
2025-11-22T19:57:32.199582,400,0,0,0,200,0,200,0,0,198.62631491899188,117,0,117,0,117,0,0,58.09819711380513,83,0,83,0,83,0,0,41.21496034569082,1
2025-11-22T19:57:34.214584,400,0,1,0,200,0,200,0,0,198.7784353351637,119,0,119,0,119,0,0,59.1365845122112,81,0,81,0,81,0,0,40.25263315537065,1
2025-11-22T19:57:36.228545,400,0,0,0,200,0,200,0,0,198.73120224492175,114,0,114,0,114,0,0,56.6383926398027,86,0,86,0,86,0,0,42.72720848265818,1
2025-11-22T19:57:38.242533,400,0,0,0,200,0,200,0,0,198.73525126116547,122,0,122,0,122,0,0,60.61425163465547,78,0,78,0,78,0,0,38.75337399592726,1
2025-11-22T19:57:40.257543,402,0,0,0,201,0,199,0,0,199.6562972169305,122,0,122,0,120,0,0,60.59220960314806,79,0,79,0,79,0,0,39.23593900531719,1
2025-11-22T19:57:42.272551,400,0,0,0,200,0,200,0,0,198.6971687824084,120,0,120,0,120,0,0,59.60915063472251,80,0,80,0,80,0,0,39.73943375648168,1
2025-11-22T19:57:44.287534,402,0,0,0,201,0,201,0,0,199.62786021327528,118,0,118,0,118,0,0,58.59723259991662,83,0,83,0,83,0,0,41.21669750672102,1
2025-11-22T19:57:46.304545,400,0,0,0,200,0,200,0,0,198.46038739319008,116,0,116,0,116,0,0,57.55351234402512,84,0,84,0,84,0,0,41.67668135256992,1
2025-11-22T19:57:48.319525,400,0,0,0,200,0,200,0,0,198.636356532574,113,0,113,0,113,0,0,56.11477072045214,87,0,87,0,87,0,0,43.20340754583484,1
2025-11-22T19:57:50.337577,400,0,0,0,200,0,200,0,0,198.351283083491,114,0,114,0,114,0,0,56.53011567879494,86,0,86,0,86,0,0,42.64552586295057,1
2025-11-22T19:57:52.354513,400,0,0,0,200,0,200,0,0,198.536502934047,116,0,116,0,116,0,0,57.57558585087364,84,0,84,0,84,0,0,41.692665616149874,1
2025-11-22T19:57:54.368600,400,0,0,0,200,0,200,0,0,198.7361458335184,116,0,116,0,116,0,0,57.63348229172034,84,0,84,0,84,0,0,41.73459062503887,1
2025-11-22T19:57:56.384534,400,0,0,0,200,0,200,0,0,198.62805507906248,115,0,115,0,115,0,0,57.10556583523046,85,0,85,0,85,0,0,42.20846170430077,1
2025-11-22T19:57:58.400612,400,0,0,0,200,0,200,0,0,198.5556760605319,118,0,118,0,118,0,0,58.57392443785691,82,0,82,0,82,0,0,40.70391359240904,1
2025-11-22T19:58:00.418549,400,0,0,4,196,0,198,0,0,198.37142901735692,111,0,111,0,111,0,0,55.04807155231656,85,0,85,0,85,0,0,42.15392866618835,1
2025-11-22T19:58:02.432521,400,0,0,0,200,0,200,0,0,198.7444563247592,112,0,112,0,112,0,0,55.64844777093258,88,0,88,0,88,0,0,43.72378039144703,1
2025-11-22T19:58:04.447593,402,0,1,0,201,0,201,0,0,199.69214458187483,115,0,115,0,115,0,0,57.125862256008965,86,0,86,0,86,0,0,42.72021003492844,1
2025-11-22T19:58:06.461559,400,0,0,0,200,0,199,0,0,198.7451861744692,112,0,112,0,111,0,0,55.648652128851374,88,0,88,0,88,0,0,43.72394095838322,1
2025-11-22T19:58:08.475586,400,0,0,0,200,0,200,0,0,198.80001085405408,115,0,115,0,115,0,0,57.15500312054055,85,0,85,0,85,0,0,42.24500230648649,1
2025-11-22T19:58:10.492578,398,0,0,0,199,0,199,0,0,197.5334884413303,116,0,116,0,116,0,0,57.57257452058873,83,0,83,0,83,0,0,41.194169700076415,1
2025-11-22T19:58:12.507563,400,0,0,0,200,0,200,0,0,198.6343340182106,117,0,117,0,117,0,0,58.100542700326606,83,0,83,0,83,0,0,41.21662430877871,1
2025-11-22T19:58:14.522552,400,0,0,9,191,0,197,1,0,198.63282891797235,110,0,110,0,110,0,0,54.6240279524424,81,0,81,0,81,1,0,40.2231478558894,1
2025-11-22T19:58:16.539583,400,0,0,0,200,0,200,0,0,198.5641594708748,114,0,114,0,114,0,0,56.59078544919932,86,0,86,0,86,0,0,42.69129428623808,1
2025-11-22T19:58:18.553675,400,0,0,5,195,0,195,0,1,198.80347373699743,109,0,109,0,109,0,0,54.1739465933318,86,0,86,0,86,0,1,42.74274685345445,1
2025-11-22T19:58:20.569624,400,0,0,0,200,0,200,1,1,198.65519611575303,113,0,113,0,113,1,1,56.12009290270023,87,0,87,0,87,0,0,43.207505155176285,1
2025-11-22T19:58:22.588583,402,0,0,0,201,0,201,0,0,199.3251061342725,113,0,113,0,113,0,0,56.02919650042983,88,0,88,0,88,0,0,43.63335656670642,1
2025-11-22T19:58:24.605748,400,0,1,5,195,0,198,0,0,198.45113820204423,112,0,112,0,112,0,0,55.56631869657239,84,1,83,0,84,0,0,41.67473902242929,1
2025-11-22T19:58:26.622567,400,0,0,1,199,0,200,0,0,198.57623959417444,114,1,113,0,114,0,0,56.594228284339714,86,0,86,0,86,0,0,42.69389151274751,1
2025-11-22T19:58:28.642703,400,0,0,0,200,0,200,0,0,198.127818372378,114,0,114,0,114,0,0,56.46642823612772,86,0,86,0,86,0,0,42.59748095006126,1
2025-11-22T19:58:30.657578,400,0,0,0,200,0,200,0,0,198.68145048262852,113,0,113,0,113,0,0,56.12750976134256,87,0,87,0,87,0,0,43.21321547997171,1
2025-11-22T19:58:32.674578,400,0,0,0,200,0,200,0,0,198.50587121149377,112,0,112,0,112,0,0,55.58164393921825,88,0,88,0,88,0,0,43.67129166652863,1
2025-11-22T19:58:34.688598,400,0,0,0,200,0,199,0,0,198.75851276003272,114,0,114,0,113,0,0,56.64617613660933,86,0,86,0,86,0,0,42.73308024340704,1
2025-11-22T19:58:36.713546,400,0,0,0,200,0,200,0,0,197.66204055241923,117,0,117,0,117,0,0,57.816146861582624,83,0,83,0,83,0,0,41.01487341462699,1
2025-11-22T19:58:38.728565,400,0,0,0,200,0,200,0,0,198.67500387527912,115,0,115,0,115,0,0,57.11906361414275,85,0,85,0,85,0,0,42.21843832349681,1
2025-11-22T19:58:40.743638,400,0,0,0,200,0,200,0,0,198.63943741849016,115,0,115,0,115,0,0,57.10883825781592,85,0,85,0,85,0,0,42.21088045142916,1
2025-11-22T19:58:42.758567,400,0,0,1,199,0,200,0,0,198.71103024485785,113,0,113,0,113,0,0,56.13586604417234,87,1,86,0,87,0,0,43.21964907825658,1
2025-11-22T19:58:44.773577,400,0,0,0,200,0,200,0,0,198.75455697922555,113,0,113,0,113,0,0,56.14816234663121,87,0,87,0,87,0,0,43.22911614298155,1
2025-11-22T19:58:46.788562,400,0,0,0,200,0,200,0,0,198.6569603046421,111,0,111,0,111,0,0,55.12730648453818,89,0,89,0,89,0,0,44.20117366778287,1
2025-11-22T19:58:48.802570,400,0,0,1,199,0,200,0,0,198.7796364691068,114,1,113,0,114,0,0,56.65219639369544,86,0,86,0,86,0,0,42.73762184085796,1
2025-11-22T19:58:50.817574,400,0,0,0,200,0,200,0,0,198.63623894340188,111,0,111,0,111,0,0,55.12155630679403,89,0,89,0,89,0,0,44.19656316490692,1
2025-11-22T19:58:52.831532,400,0,0,0,200,0,200,0,0,198.76411705239585,116,0,116,0,116,0,0,57.64159394519479,84,0,84,0,84,0,0,41.74046458100312,1
2025-11-22T19:58:54.845548,400,0,0,0,198,0,198,0,0,198.73197907827077,112,0,112,0,112,0,0,55.64495414191581,86,0,86,0,86,0,0,42.72737550182821,1
2025-11-22T19:58:56.859562,400,0,0,0,200,0,200,0,0,198.74855296994772,113,0,113,0,113,0,0,56.14646621401024,87,0,87,0,87,0,0,43.22781027096363,1
2025-11-22T19:58:58.876534,400,0,6,0,200,0,200,3,0,198.46820527525648,111,0,111,0,111,0,0,55.07492696388368,89,0,89,0,89,3,0,44.15917567374457,1
2025-11-22T19:59:00.890585,400,0,0,0,200,0,200,0,0,198.72397563178177,113,0,113,0,113,0,0,56.13952311597836,87,0,87,0,87,0,0,43.222464699912535,1
2025-11-22T19:59:02.904570,400,0,0,0,200,0,200,0,0,198.7961005326321,112,0,112,0,112,0,0,55.66290814913698,88,0,88,0,88,0,0,43.73514211717906,1
2025-11-22T19:59:04.922574,400,0,0,0,200,0,200,1,0,198.35386266030997,111,0,111,0,111,1,0,55.043196888236,89,0,89,0,89,0,0,44.13373444191896,1
2025-11-22T19:59:06.937570,400,0,0,0,200,0,200,0,0,198.7016635439194,111,0,111,0,111,0,0,55.13971163343764,89,0,89,0,89,0,0,44.21112013852207,1
2025-11-22T19:59:08.951549,400,0,0,0,200,0,200,0,0,198.73216740242148,96,0,96,0,96,0,0,47.69572017658116,104,0,104,0,104,0,0,51.67036352462959,1
2025-11-22T19:59:10.966601,400,0,0,0,200,0,200,0,0,198.63122977396088,89,0,89,0,89,0,0,44.195448624706295,111,0,111,0,111,0,0,55.12016626227415,1
2025-11-22T19:59:12.980564,400,0,0,0,200,0,200,0,0,198.7887985370129,117,0,117,0,117,0,0,58.14572357207627,83,0,83,0,83,0,0,41.248675696430176,1
2025-11-22T19:59:14.996545,400,0,0,0,200,0,200,0,0,198.58094042849703,113,0,113,0,113,0,0,56.09911567105041,87,0,87,0,87,0,0,43.19135454319811,1
2025-11-22T19:59:17.014534,400,0,0,0,200,0,200,0,0,198.3772460669146,115,0,115,0,115,0,0,57.03345824423795,85,0,85,0,85,0,0,42.15516478921935,1
2025-11-22T19:59:19.026546,400,0,0,0,200,0,200,0,0,198.93444508474497,114,0,114,0,114,0,0,56.69631684915231,86,0,86,0,86,0,0,42.770905693220165,1
2025-11-22T19:59:21.045623,400,0,0,0,200,0,200,0,0,198.3123865099668,116,0,116,0,116,0,0,57.51059208789037,84,0,84,0,84,0,0,41.64560116709303,1
2025-11-22T19:59:23.063619,400,0,1,0,200,0,200,0,0,198.37973249055648,115,0,115,0,115,0,0,57.03417309103499,85,0,85,0,85,0,0,42.15569315424325,1
2025-11-22T19:59:25.081765,400,0,1,0,200,0,200,0,0,198.42363047531052,116,0,116,0,116,0,0,57.54285283784006,84,0,84,0,84,0,0,41.668962399815214,1
2025-11-22T19:59:27.098577,400,0,1,0,200,0,200,0,0,198.5702228509876,114,0,114,0,114,0,0,56.59251351253147,86,0,86,0,86,0,0,42.692597912962334,1
2025-11-22T19:59:29.114558,400,0,0,0,200,0,200,0,0,198.55057696324607,116,0,116,0,116,0,0,57.57966731934136,84,0,84,0,84,0,0,41.69562116228168,1
2025-11-22T19:59:31.128544,400,0,0,0,200,0,200,0,0,198.75905433751663,116,0,116,0,116,0,0,57.64012575787983,84,0,84,0,84,0,0,41.7394014108785,1
2025-11-22T19:59:33.142545,400,0,0,0,200,0,200,0,0,198.78387588140563,117,0,117,0,117,0,0,58.144283695311145,83,0,83,0,83,0,0,41.24765424539167,1
2025-11-22T19:59:35.157542,400,0,0,0,200,0,200,0,0,198.63496898921477,114,0,114,0,114,0,0,56.6109661619262,86,0,86,0,86,0,0,42.70651833268117,1
2025-11-22T19:59:37.171550,400,0,0,0,200,0,200,0,0,198.7601375013387,117,0,117,0,117,0,0,58.13734021914157,83,0,83,0,83,0,0,41.24272853152778,1
2025-11-22T19:59:39.186567,400,0,0,0,200,0,200,0,0,198.63501602426544,116,0,116,0,116,0,0,57.60415464703698,84,0,84,0,84,0,0,41.71335336509574,1
2025-11-22T19:59:41.202527,400,0,0,0,200,0,200,0,0,198.590859919194,116,0,116,0,116,0,0,57.59134937656625,84,0,84,0,84,0,0,41.70408058303073,1
2025-11-22T19:59:43.217580,400,0,0,0,200,0,200,0,0,198.6892152001392,116,0,116,0,116,0,0,57.61987240804036,84,0,84,0,84,0,0,41.72473519202923,1
